iter	RMSE
224	0.0721212601
225	0.07209161516
226	0.07206908622
227	0.07205288951
228	0.07203839958
229	0.07202063203
230	0.07200347721
231	0.07199276314
232	0.07196145826
233	0.07192858145
234	0.07191277362
235	0.07188365239
236	0.07186981218
237	0.07184730866
238	0.07183373502
239	0.07181894191
240	0.07179315761
241	0.07177442737
242	0.07175529385
243	0.07174057792
244	0.0717141943
245	0.07169883224
246	0.07169021922
247	0.07167451469
248	0.07166444905
249	0.07164960647
250	0.07162649545
251	0.0716142064
252	0.07159073893
253	0.0715802244
254	0.07157119126
255	0.07156048801
256	0.07154749742
257	0.0715380864
258	0.07152330118
259	0.07151660728
260	0.07149745047
261	0.07147595362
262	0.07146364794
263	0.0714530063
264	0.07143932213
265	0.07140390146
266	0.07139507463
267	0.07137639624
268	0.07135963231
269	0.07134682928
270	0.07133311479
271	0.07131486049
272	0.07129696833
273	0.07128839114
274	0.07127553506
275	0.07125299351
276	0.07124190558
277	0.0712289059
278	0.07121354942
279	0.07119089478
280	0.07116991356
281	0.07114921173
282	0.07113244992
283	0.07111647652
284	0.07110273181
285	0.07109007976
286	0.07107262265
287	0.07105930395
288	0.07104541149
289	0.07103099338
290	0.07102272772
291	0.07101384605
292	0.07100605847
293	0.07099520932
294	0.07098873524
295	0.07097685878
296	0.0709634463
297	0.07094054388
298	0.07093039912
299	0.07091345451
300	0.07090300033
301	0.07089269455
302	0.07087866499
303	0.0708559673
304	0.07083729517
305	0.07082521427
306	0.07081641448
307	0.07081006461
308	0.07079124658
309	0.07077560476
310	0.07076681641
311	0.07075177687
312	0.07074012349
313	0.0707231171
314	0.07071548515
315	0.07070713257
316	0.07069205467
317	0.07067481535
318	0.07066304026
319	0.07065472166
320	0.07064330996
321	0.07063124898
322	0.07062043125
323	0.07060555881
324	0.07059498691
325	0.07057961879
326	0.07055009832
327	0.07054229196
328	0.07053434654
329	0.07051954444
330	0.07051176616
331	0.0705005057
332	0.07048438199
333	0.0704773832
334	0.07046298637
335	0.07043163712
336	0.07041072377
337	0.0703983937
338	0.07038853931
339	0.07036186237
340	0.07034611123
341	0.0703366042
342	0.07032854595
343	0.07030883576
344	0.07029480924
345	0.07028896654
346	0.07027817286
347	0.07026361378
348	0.07025102641
349	0.07024450992
350	0.07022866467
351	0.07021849449
352	0.07020667087
353	0.07019804659
354	0.07018295096
355	0.07017133411
356	0.07016114136
357	0.07014299217
358	0.07013835131
359	0.07011668471
360	0.07010433931
361	0.07009826503
362	0.07008696414
363	0.07007739973
364	0.07006121569
365	0.07004781913
366	0.07002971204
367	0.07002290835
368	0.07001147918
369	0.07000226849
370	0.0699903416
371	0.06997789342
372	0.06997185865
373	0.06996377075
374	0.069939067
375	0.06992020051
376	0.06990469812
377	0.06989540783
378	0.0698837349
379	0.06987498779
380	0.06986293731
381	0.06985468001
382	0.06984631367
383	0.06984194543
384	0.06983485572
385	0.06982613469
386	0.06981786777
387	0.06980726207
388	0.06979758088
389	0.06978695556
390	0.06977557883
391	0.06975298213
392	0.06974292208
393	0.0697327597
394	0.06972379216
395	0.06971552258
396	0.06969960984
397	0.06969294374
398	0.06968637045
399	0.06967343709
400	0.06966131247
401	0.06964988
402	0.06964567205
403	0.06962289302
404	0.06961614599
405	0.0696052822
406	0.06958168946
407	0.06957204988
408	0.06955721592
409	0.06955156343
410	0.06954303337
411	0.06953616613
412	0.0695277645
413	0.06951848354
414	0.0695012457
415	0.0694962708
416	0.06948954435
417	0.06947612268
418	0.06945293564
419	0.06943824579
420	0.06942076613
421	0.0694134684
422	0.06939880744
423	0.06938820062
424	0.06937884097
425	0.06937323869
426	0.06936677013
427	0.06936068883
428	0.06934534319
429	0.06933805241
430	0.06933004894
431	0.06931756274
432	0.06930876406
433	0.06929120187
434	0.06927557274
435	0.06927016787
436	0.069259355
437	0.06924716601
438	0.06923755974
439	0.06923023076
440	0.06922062557
441	0.06920674799
442	0.06919843449
443	0.06918595597
444	0.06917561605
445	0.069165763
446	0.06915641
447	0.06914864263
448	0.06913858441
449	0.06913047719
450	0.06912175075
451	0.06911124787
452	0.06910125957
453	0.0690944259
454	0.06908731107
455	0.06907204609
456	0.06906281862
457	0.06905492665
458	0.06904630497
459	0.0690327339
460	0.06902752097
461	0.06902212265
462	0.06901298236
463	0.06900723053
464	0.06900188523
465	0.06899235548
466	0.06898300746
467	0.06897570212
468	0.06896617668
469	0.06894758812
470	0.06894215107
471	0.06893066281
472	0.06892605416
473	0.06891793437
474	0.06891350235
475	0.06890068359
476	0.06889524004
477	0.06886681968
478	0.06885661114
479	0.06884902738
480	0.06883856781
481	0.06883152976
482	0.06882018675
483	0.068809185
484	0.06879819755
485	0.06878752273
486	0.06877550745
487	0.06876409312
488	0.06875334226
489	0.06874807289
490	0.06873998475
491	0.06873128999
492	0.06872415407
493	0.06871642442
494	0.0687048832
495	0.06869852586
496	0.06868842334
497	0.0686772163
498	0.06866892814
499	0.06866029453
